sample_id,piece_id,cavity_id,shape_family,is_mvp,rotation_deg,label,split,heldout_family_fold,cavity_source,piece_height_mm,cavity_depth_mm,p_mask_area_px,c_mask_area_px,iou
220,rectangle_000,rectangle_000_cav06,rectangle,False,40,0,train,0,other_piece_no_clearance,49.554,40.308,5358,1380,0.247318
221,rectangle_000,rectangle_000_cav06,rectangle,False,50,0,test,0,other_piece_no_clearance,49.554,40.308,5358,1380,0.247318
222,rectangle_000,rectangle_000_cav06,rectangle,False,60,0,val,0,other_piece_no_clearance,49.554,40.308,5390,1380,0.247274
223,rectangle_000,rectangle_000_cav06,rectangle,False,70,0,val,0,other_piece_no_clearance,49.554,40.308,5328,1380,0.248441
224,rectangle_000,rectangle_000_cav06,rectangle,False,80,0,val,0,other_piece_no_clearance,49.554,40.308,5394,1380,0.24909
225,rectangle_000,rectangle_000_cav06,rectangle,False,90,0,train,0,other_piece_no_clearance,49.554,40.308,5376,1380,0.249757
226,rectangle_000,rectangle_000_cav06,rectangle,False,100,0,train,0,other_piece_no_clearance,49.554,40.308,5394,1380,0.24909
227,rectangle_000,rectangle_000_cav06,rectangle,False,110,0,train,0,other_piece_no_clearance,49.554,40.308,5328,1380,0.248441
228,rectangle_000,rectangle_000_cav06,rectangle,False,120,0,train,0,other_piece_no_clearance,49.554,40.308,5390,1380,0.247274
229,rectangle_000,rectangle_000_cav06,rectangle,False,130,0,test,0,other_piece_no_clearance,49.554,40.308,5358,1380,0.247318
230,rectangle_000,rectangle_000_cav06,rectangle,False,140,0,train,0,other_piece_no_clearance,49.554,40.308,5358,1380,0.247318
231,rectangle_000,rectangle_000_cav06,rectangle,False,150,0,train,0,other_piece_no_clearance,49.554,40.308,5390,1380,0.247274
232,rectangle_000,rectangle_000_cav06,rectangle,False,160,0,val,0,other_piece_no_clearance,49.554,40.308,5328,1380,0.248441
233,rectangle_000,rectangle_000_cav06,rectangle,False,170,0,test,0,other_piece_no_clearance,49.554,40.308,5394,1380,0.24909
234,rectangle_000,rectangle_000_cav06,rectangle,False,180,0,val,0,other_piece_no_clearance,49.554,40.308,5376,1380,0.249757
235,rectangle_000,rectangle_000_cav06,rectangle,False,190,0,train,0,other_piece_no_clearance,49.554,40.308,5394,1380,0.24909
236,rectangle_000,rectangle_000_cav06,rectangle,False,200,0,train,0,other_piece_no_clearance,49.554,40.308,5328,1380,0.248441
237,rectangle_000,rectangle_000_cav06,rectangle,False,210,0,train,0,other_piece_no_clearance,49.554,40.308,5390,1380,0.247274
238,rectangle_000,rectangle_000_cav06,rectangle,False,220,0,train,0,other_piece_no_clearance,49.554,40.308,5358,1380,0.247318
239,rectangle_000,rectangle_000_cav06,rectangle,False,230,0,train,0,other_piece_no_clearance,49.554,40.308,5358,1380,0.247318
240,rectangle_000,rectangle_000_cav06,rectangle,False,240,0,train,0,other_piece_no_clearance,49.554,40.308,5390,1380,0.247274
241,rectangle_000,rectangle_000_cav06,rectangle,False,250,0,val,0,other_piece_no_clearance,49.554,40.308,5328,1380,0.248441
242,rectangle_000,rectangle_000_cav06,rectangle,False,260,0,train,0,other_piece_no_clearance,49.554,40.308,5394,1380,0.24909
243,rectangle_000,rectangle_000_cav06,rectangle,False,270,0,train,0,other_piece_no_clearance,49.554,40.308,5376,1380,0.249757
244,rectangle_000,rectangle_000_cav06,rectangle,False,280,0,train,0,other_piece_no_clearance,49.554,40.308,5394,1380,0.24909
245,rectangle_000,rectangle_000_cav06,rectangle,False,290,0,train,0,other_piece_no_clearance,49.554,40.308,5328,1380,0.248441
246,rectangle_000,rectangle_000_cav06,rectangle,False,300,0,train,0,other_piece_no_clearance,49.554,40.308,5390,1380,0.247274
247,rectangle_000,rectangle_000_cav06,rectangle,False,310,0,train,0,other_piece_no_clearance,49.554,40.308,5358,1380,0.247318
248,rectangle_000,rectangle_000_cav06,rectangle,False,320,0,train,0,other_piece_no_clearance,49.554,40.308,5358,1380,0.247318
249,rectangle_000,rectangle_000_cav06,rectangle,False,330,0,val,0,other_piece_no_clearance,49.554,40.308,5390,1380,0.247274
250,rectangle_000,rectangle_000_cav06,rectangle,False,340,0,train,0,other_piece_no_clearance,49.554,40.308,5328,1380,0.248441
251,rectangle_000,rectangle_000_cav06,rectangle,False,350,0,val,0,other_piece_no_clearance,49.554,40.308,5394,1380,0.24909
252,rectangle_001,rectangle_001_cav00,rectangle,False,0,1,train,0,matching_clearance,70.844,57.266,3888,3888,0.94902
253,rectangle_001,rectangle_001_cav00,rectangle,False,10,1,train,0,matching_clearance,70.844,57.266,3880,3888,0.85459
254,rectangle_001,rectangle_001_cav00,rectangle,False,20,0,train,0,matching_clearance,70.844,57.266,3832,3888,0.767085
255,rectangle_001,rectangle_001_cav00,rectangle,False,30,0,train,0,matching_clearance,70.844,57.266,3824,3888,0.713472
256,rectangle_001,rectangle_001_cav00,rectangle,False,40,0,train,0,matching_clearance,70.844,57.266,3744,3888,0.682161
257,rectangle_001,rectangle_001_cav00,rectangle,False,50,0,train,0,matching_clearance,70.844,57.266,3744,3888,0.667481
258,rectangle_001,rectangle_001_cav00,rectangle,False,60,0,test,0,matching_clearance,70.844,57.266,3824,3888,0.664662
259,rectangle_001,rectangle_001_cav00,rectangle,False,70,0,val,0,matching_clearance,70.844,57.266,3832,3888,0.651994
260,rectangle_001,rectangle_001_cav00,rectangle,False,80,0,test,0,matching_clearance,70.844,57.266,3880,3888,0.619916
261,rectangle_001,rectangle_001_cav00,rectangle,False,90,0,train,0,matching_clearance,70.844,57.266,3888,3888,0.603226
262,rectangle_001,rectangle_001_cav00,rectangle,False,100,0,test,0,matching_clearance,70.844,57.266,3880,3888,0.619916
263,rectangle_001,rectangle_001_cav00,rectangle,False,110,0,train,0,matching_clearance,70.844,57.266,3832,3888,0.651994
264,rectangle_001,rectangle_001_cav00,rectangle,False,120,0,test,0,matching_clearance,70.844,57.266,3824,3888,0.664662
265,rectangle_001,rectangle_001_cav00,rectangle,False,130,0,test,0,matching_clearance,70.844,57.266,3744,3888,0.667481
266,rectangle_001,rectangle_001_cav00,rectangle,False,140,0,train,0,matching_clearance,70.844,57.266,3744,3888,0.682161
267,rectangle_001,rectangle_001_cav00,rectangle,False,150,0,train,0,matching_clearance,70.844,57.266,3824,3888,0.713472
268,rectangle_001,rectangle_001_cav00,rectangle,False,160,0,val,0,matching_clearance,70.844,57.266,3832,3888,0.767085
269,rectangle_001,rectangle_001_cav00,rectangle,False,170,1,test,0,matching_clearance,70.844,57.266,3880,3888,0.85459
270,rectangle_001,rectangle_001_cav00,rectangle,False,180,1,train,0,matching_clearance,70.844,57.266,3888,3888,0.94902
271,rectangle_001,rectangle_001_cav00,rectangle,False,190,1,train,0,matching_clearance,70.844,57.266,3880,3888,0.85459
272,rectangle_001,rectangle_001_cav00,rectangle,False,200,0,train,0,matching_clearance,70.844,57.266,3832,3888,0.767085
273,rectangle_001,rectangle_001_cav00,rectangle,False,210,0,train,0,matching_clearance,70.844,57.266,3824,3888,0.713472
274,rectangle_001,rectangle_001_cav00,rectangle,False,220,0,train,0,matching_clearance,70.844,57.266,3744,3888,0.682161
275,rectangle_001,rectangle_001_cav00,rectangle,False,230,0,val,0,matching_clearance,70.844,57.266,3744,3888,0.667481
276,rectangle_001,rectangle_001_cav00,rectangle,False,240,0,train,0,matching_clearance,70.844,57.266,3824,3888,0.664662
277,rectangle_001,rectangle_001_cav00,rectangle,False,250,0,train,0,matching_clearance,70.844,57.266,3832,3888,0.651994
278,rectangle_001,rectangle_001_cav00,rectangle,False,260,0,train,0,matching_clearance,70.844,57.266,3880,3888,0.619916
279,rectangle_001,rectangle_001_cav00,rectangle,False,270,0,test,0,matching_clearance,70.844,57.266,3888,3888,0.603226
280,rectangle_001,rectangle_001_cav00,rectangle,False,280,0,test,0,matching_clearance,70.844,57.266,3880,3888,0.619916
281,rectangle_001,rectangle_001_cav00,rectangle,False,290,0,train,0,matching_clearance,70.844,57.266,3832,3888,0.651994
282,rectangle_001,rectangle_001_cav00,rectangle,False,300,0,test,0,matching_clearance,70.844,57.266,3824,3888,0.664662
283,rectangle_001,rectangle_001_cav00,rectangle,False,310,0,val,0,matching_clearance,70.844,57.266,3744,3888,0.667481
284,rectangle_001,rectangle_001_cav00,rectangle,False,320,0,train,0,matching_clearance,70.844,57.266,3744,3888,0.682161
285,rectangle_001,rectangle_001_cav00,rectangle,False,330,0,val,0,matching_clearance,70.844,57.266,3824,3888,0.713472
286,rectangle_001,rectangle_001_cav00,rectangle,False,340,0,test,0,matching_clearance,70.844,57.266,3832,3888,0.767085
287,rectangle_001,rectangle_001_cav00,rectangle,False,350,1,train,0,matching_clearance,70.844,57.266,3880,3888,0.85459
288,rectangle_001,rectangle_001_cav01,rectangle,False,0,1,train,0,other_piece_matching,70.844,61.878,3888,4644,0.794466
289,rectangle_001,rectangle_001_cav01,rectangle,False,10,1,train,0,other_piece_matching,70.844,61.878,3880,4644,0.772978
290,rectangle_001,rectangle_001_cav01,rectangle,False,20,0,train,0,other_piece_matching,70.844,61.878,3832,4644,0.721704
291,rectangle_001,rectangle_001_cav01,rectangle,False,30,0,train,0,other_piece_matching,70.844,61.878,3824,4644,0.687133
292,rectangle_001,rectangle_001_cav01,rectangle,False,40,0,train,0,other_piece_matching,70.844,61.878,3744,4644,0.664082
293,rectangle_001,rectangle_001_cav01,rectangle,False,50,0,train,0,other_piece_matching,70.844,61.878,3744,4644,0.659827
294,rectangle_001,rectangle_001_cav01,rectangle,False,60,0,test,0,other_piece_matching,70.844,61.878,3824,4644,0.672998
295,rectangle_001,rectangle_001_cav01,rectangle,False,70,0,train,0,other_piece_matching,70.844,61.878,3832,4644,0.688092
296,rectangle_001,rectangle_001_cav01,rectangle,False,80,0,train,0,other_piece_matching,70.844,61.878,3880,4644,0.701554
297,rectangle_001,rectangle_001_cav01,rectangle,False,90,0,train,0,other_piece_matching,70.844,61.878,3888,4644,0.686651
298,rectangle_001,rectangle_001_cav01,rectangle,False,100,0,train,0,other_piece_matching,70.844,61.878,3880,4644,0.701554
299,rectangle_001,rectangle_001_cav01,rectangle,False,110,0,train,0,other_piece_matching,70.844,61.878,3832,4644,0.688092
300,rectangle_001,rectangle_001_cav01,rectangle,False,120,0,train,0,other_piece_matching,70.844,61.878,3824,4644,0.672998
301,rectangle_001,rectangle_001_cav01,rectangle,False,130,0,train,0,other_piece_matching,70.844,61.878,3744,4644,0.659827
302,rectangle_001,rectangle_001_cav01,rectangle,False,140,0,train,0,other_piece_matching,70.844,61.878,3744,4644,0.664082
303,rectangle_001,rectangle_001_cav01,rectangle,False,150,0,train,0,other_piece_matching,70.844,61.878,3824,4644,0.687133
304,rectangle_001,rectangle_001_cav01,rectangle,False,160,0,test,0,other_piece_matching,70.844,61.878,3832,4644,0.721704
305,rectangle_001,rectangle_001_cav01,rectangle,False,170,1,val,0,other_piece_matching,70.844,61.878,3880,4644,0.772978
306,rectangle_001,rectangle_001_cav01,rectangle,False,180,1,train,0,other_piece_matching,70.844,61.878,3888,4644,0.794466
307,rectangle_001,rectangle_001_cav01,rectangle,False,190,1,train,0,other_piece_matching,70.844,61.878,3880,4644,0.772978
308,rectangle_001,rectangle_001_cav01,rectangle,False,200,0,train,0,other_piece_matching,70.844,61.878,3832,4644,0.721704
309,rectangle_001,rectangle_001_cav01,rectangle,False,210,0,train,0,other_piece_matching,70.844,61.878,3824,4644,0.687133
310,rectangle_001,rectangle_001_cav01,rectangle,False,220,0,train,0,other_piece_matching,70.844,61.878,3744,4644,0.664082
311,rectangle_001,rectangle_001_cav01,rectangle,False,230,0,train,0,other_piece_matching,70.844,61.878,3744,4644,0.659827
312,rectangle_001,rectangle_001_cav01,rectangle,False,240,0,test,0,other_piece_matching,70.844,61.878,3824,4644,0.672998
313,rectangle_001,rectangle_001_cav01,rectangle,False,250,0,train,0,other_piece_matching,70.844,61.878,3832,4644,0.688092
314,rectangle_001,rectangle_001_cav01,rectangle,False,260,0,train,0,other_piece_matching,70.844,61.878,3880,4644,0.701554
315,rectangle_001,rectangle_001_cav01,rectangle,False,270,0,val,0,other_piece_matching,70.844,61.878,3888,4644,0.686651
316,rectangle_001,rectangle_001_cav01,rectangle,False,280,0,train,0,other_piece_matching,70.844,61.878,3880,4644,0.701554
317,rectangle_001,rectangle_001_cav01,rectangle,False,290,0,train,0,other_piece_matching,70.844,61.878,3832,4644,0.688092
318,rectangle_001,rectangle_001_cav01,rectangle,False,300,0,train,0,other_piece_matching,70.844,61.878,3824,4644,0.672998
319,rectangle_001,rectangle_001_cav01,rectangle,False,310,0,train,0,other_piece_matching,70.844,61.878,3744,4644,0.659827
320,rectangle_001,rectangle_001_cav01,rectangle,False,320,0,train,0,other_piece_matching,70.844,61.878,3744,4644,0.664082
321,rectangle_001,rectangle_001_cav01,rectangle,False,330,0,train,0,other_piece_matching,70.844,61.878,3824,4644,0.687133
322,rectangle_001,rectangle_001_cav01,rectangle,False,340,0,train,0,other_piece_matching,70.844,61.878,3832,4644,0.721704
323,rectangle_001,rectangle_001_cav01,rectangle,False,350,1,train,0,other_piece_matching,70.844,61.878,3880,4644,0.772978
324,rectangle_001,rectangle_001_cav02,rectangle,False,0,0,train,0,scale_minus_20_percent,70.844,42.156,3888,2552,0.647899
325,rectangle_001,rectangle_001_cav02,rectangle,False,10,0,train,0,scale_minus_20_percent,70.844,42.156,3880,2552,0.641165
326,rectangle_001,rectangle_001_cav02,rectangle,False,20,0,train,0,scale_minus_20_percent,70.844,42.156,3832,2552,0.629109
327,rectangle_001,rectangle_001_cav02,rectangle,False,30,0,train,0,scale_minus_20_percent,70.844,42.156,3824,2552,0.602417
328,rectangle_001,rectangle_001_cav02,rectangle,False,40,0,train,0,scale_minus_20_percent,70.844,42.156,3744,2552,0.591483
329,rectangle_001,rectangle_001_cav02,rectangle,False,50,0,train,0,scale_minus_20_percent,70.844,42.156,3744,2552,0.57916
330,rectangle_001,rectangle_001_cav02,rectangle,False,60,0,val,0,scale_minus_20_percent,70.844,42.156,3824,2552,0.566758
331,rectangle_001,rectangle_001_cav02,rectangle,False,70,0,train,0,scale_minus_20_percent,70.844,42.156,3832,2552,0.568771
332,rectangle_001,rectangle_001_cav02,rectangle,False,80,0,val,0,scale_minus_20_percent,70.844,42.156,3880,2552,0.577465
333,rectangle_001,rectangle_001_cav02,rectangle,False,90,0,val,0,scale_minus_20_percent,70.844,42.156,3888,2552,0.575992
334,rectangle_001,rectangle_001_cav02,rectangle,False,100,0,val,0,scale_minus_20_percent,70.844,42.156,3880,2552,0.577465
335,rectangle_001,rectangle_001_cav02,rectangle,False,110,0,train,0,scale_minus_20_percent,70.844,42.156,3832,2552,0.568771
336,rectangle_001,rectangle_001_cav02,rectangle,False,120,0,train,0,scale_minus_20_percent,70.844,42.156,3824,2552,0.566758
337,rectangle_001,rectangle_001_cav02,rectangle,False,130,0,train,0,scale_minus_20_percent,70.844,42.156,3744,2552,0.57916
338,rectangle_001,rectangle_001_cav02,rectangle,False,140,0,val,0,scale_minus_20_percent,70.844,42.156,3744,2552,0.591483
339,rectangle_001,rectangle_001_cav02,rectangle,False,150,0,train,0,scale_minus_20_percent,70.844,42.156,3824,2552,0.602417
340,rectangle_001,rectangle_001_cav02,rectangle,False,160,0,train,0,scale_minus_20_percent,70.844,42.156,3832,2552,0.629109
341,rectangle_001,rectangle_001_cav02,rectangle,False,170,0,test,0,scale_minus_20_percent,70.844,42.156,3880,2552,0.641165
342,rectangle_001,rectangle_001_cav02,rectangle,False,180,0,train,0,scale_minus_20_percent,70.844,42.156,3888,2552,0.647899
343,rectangle_001,rectangle_001_cav02,rectangle,False,190,0,train,0,scale_minus_20_percent,70.844,42.156,3880,2552,0.641165
344,rectangle_001,rectangle_001_cav02,rectangle,False,200,0,train,0,scale_minus_20_percent,70.844,42.156,3832,2552,0.629109
345,rectangle_001,rectangle_001_cav02,rectangle,False,210,0,val,0,scale_minus_20_percent,70.844,42.156,3824,2552,0.602417
346,rectangle_001,rectangle_001_cav02,rectangle,False,220,0,train,0,scale_minus_20_percent,70.844,42.156,3744,2552,0.591483
347,rectangle_001,rectangle_001_cav02,rectangle,False,230,0,test,0,scale_minus_20_percent,70.844,42.156,3744,2552,0.57916
348,rectangle_001,rectangle_001_cav02,rectangle,False,240,0,train,0,scale_minus_20_percent,70.844,42.156,3824,2552,0.566758
349,rectangle_001,rectangle_001_cav02,rectangle,False,250,0,train,0,scale_minus_20_percent,70.844,42.156,3832,2552,0.568771
350,rectangle_001,rectangle_001_cav02,rectangle,False,260,0,train,0,scale_minus_20_percent,70.844,42.156,3880,2552,0.577465
351,rectangle_001,rectangle_001_cav02,rectangle,False,270,0,test,0,scale_minus_20_percent,70.844,42.156,3888,2552,0.575992
352,rectangle_001,rectangle_001_cav02,rectangle,False,280,0,train,0,scale_minus_20_percent,70.844,42.156,3880,2552,0.577465
353,rectangle_001,rectangle_001_cav02,rectangle,False,290,0,train,0,scale_minus_20_percent,70.844,42.156,3832,2552,0.568771
354,rectangle_001,rectangle_001_cav02,rectangle,False,300,0,val,0,scale_minus_20_percent,70.844,42.156,3824,2552,0.566758
355,rectangle_001,rectangle_001_cav02,rectangle,False,310,0,train,0,scale_minus_20_percent,70.844,42.156,3744,2552,0.57916
356,rectangle_001,rectangle_001_cav02,rectangle,False,320,0,train,0,scale_minus_20_percent,70.844,42.156,3744,2552,0.591483
357,rectangle_001,rectangle_001_cav02,rectangle,False,330,0,val,0,scale_minus_20_percent,70.844,42.156,3824,2552,0.602417
358,rectangle_001,rectangle_001_cav02,rectangle,False,340,0,train,0,scale_minus_20_percent,70.844,42.156,3832,2552,0.629109
359,rectangle_001,rectangle_001_cav02,rectangle,False,350,0,train,0,scale_minus_20_percent,70.844,42.156,3880,2552,0.641165
360,rectangle_001,rectangle_001_cav03,rectangle,False,0,1,test,0,scale_plus_10_percent,70.844,52.303,3888,4680,0.820223
361,rectangle_001,rectangle_001_cav03,rectangle,False,10,1,train,0,scale_plus_10_percent,70.844,52.303,3880,4680,0.804627
362,rectangle_001,rectangle_001_cav03,rectangle,False,20,1,train,0,scale_plus_10_percent,70.844,52.303,3832,4680,0.740412
363,rectangle_001,rectangle_001_cav03,rectangle,False,30,0,val,0,scale_plus_10_percent,70.844,52.303,3824,4680,0.695006
364,rectangle_001,rectangle_001_cav03,rectangle,False,40,0,train,0,scale_plus_10_percent,70.844,52.303,3744,4680,0.663465
365,rectangle_001,rectangle_001_cav03,rectangle,False,50,0,train,0,scale_plus_10_percent,70.844,52.303,3744,4680,0.648588
366,rectangle_001,rectangle_001_cav03,rectangle,False,60,0,train,0,scale_plus_10_percent,70.844,52.303,3824,4680,0.646798
367,rectangle_001,rectangle_001_cav03,rectangle,False,70,0,train,0,scale_plus_10_percent,70.844,52.303,3832,4680,0.631101
368,rectangle_001,rectangle_001_cav03,rectangle,False,80,0,train,0,scale_plus_10_percent,70.844,52.303,3880,4680,0.613707
369,rectangle_001,rectangle_001_cav03,rectangle,False,90,0,train,0,scale_plus_10_percent,70.844,52.303,3888,4680,0.596952
370,rectangle_001,rectangle_001_cav03,rectangle,False,100,0,train,0,scale_plus_10_percent,70.844,52.303,3880,4680,0.613707
371,rectangle_001,rectangle_001_cav03,rectangle,False,110,0,train,0,scale_plus_10_percent,70.844,52.303,3832,4680,0.631101
372,rectangle_001,rectangle_001_cav03,rectangle,False,120,0,train,0,scale_plus_10_percent,70.844,52.303,3824,4680,0.646798
373,rectangle_001,rectangle_001_cav03,rectangle,False,130,0,train,0,scale_plus_10_percent,70.844,52.303,3744,4680,0.648588
